ID	カード名	作成者	ステータス	種類	属性	ATC	DEF	レアリティ	デバフ効果（エフェクトのみ）	カード説明文（１００文字）	フィードバック
C372	水銀霧のドロイド	佐怒賀		キャラクター	水	150	150	R		重い真鍮の体。関節のガラス管を脈打つのは、銀色に輝く有毒の液体。排気口から漏れる冷たい水銀の霧が、秘密基地のサーバー室を満たしていく。視界が遮られ、計器が狂う。職員はマスクを着け、無言で霧を睨む。	Rマークがついておりません
C373	オークアーム	佐怒賀		キャラクター	木	150	150	R		鋼鉄の街で働く巨躯の木製ロボット。重厚なギアや高圧シリンダーを軽々と持ち上げ、迷宮のような秘密基地の拡張作業を黙々と支え続けている。鋼の冷たさと木の温もりが重なり、無機質な歯車の世界に確かな生命の鼓動を刻み込む。	Rマークがついておりません
C374	鉄魔像クロム	佐怒賀		キャラクター	金	150	150	R		廃棄された重機から組まれた鉄魔像クロム。背中のボイラーを唸らせ、未知の電脳コードを冷徹に実行する。暗い地下のアジトで、侵入者を無言で排除する防衛用ロボット。その分厚い装甲には、無数の弾痕が刻まれている。	Rマークがついておりません
C375	液状化泥兵	佐怒賀		キャラクター	土	150	150	R		地下廃液と汚泥が混ざり合い起動した泥の防衛機。侵入したゼロの視覚センサーを泥水で物理的に遮断し、制御バルブへの接近を阻む。無言で立ちはだかるその姿は、かつて廃棄された旧式コアの記憶をなぞっている。	Rマークがついておりません
C376	電弧衝撃・バディン	佐怒賀		キャラクター	光	150	150	R		真鍮の拳を握り、少年は暗い通路に立つ。背負う蒸気ボイラーが静かに唸り、高電圧の熱がナックルに溜めこんで。奪われた設計図を取り戻すため、彼は逃亡者の背後からサイバー義肢の接続部へと一撃を叩き込んだのだ。	Rマークがついておりません
C377	徹甲槍・リョウマ	佐怒賀		キャラクター	闇	150	150	R		重厚な防爆隔壁の前で、少年は巨大な回転槍の油圧シリンダーを引き絞る。激しい金属音と共にドリルが高速回転し、火花が暗闇を照らす。冷徹な視線の先、分厚い鋼鉄の扉がねじれ、地下基地の最奥へと道が開かれる。	Rマークがついておりません
C378	発火鞭・ミレイ	佐怒賀		キャラクター	火	150	150	R		機械の暴走を止めるため少女は真鍮のグリップを握り。熱線を帯びた金属の鞭が、煙るアジトの暗闇を赤く切り裂くと火花が散り、暴れる歯車が静まると彼女は静かに汗を拭い、次の現場へと静かに歩き出すのだ。	Rマークがついておりません
C379	飛沫手裏剣・サク	佐怒賀		キャラクター	水	150	150	R		高圧で固めた水の円盤を放つ真鍮の小手を調整する。かつて浸水した旧市街の廃墟で拾われた孤児は、今では寡黙な兵器職人だ。静寂の作業場で歯車を回し、刃の切れ味を確かめる。冷たい水滴が、暗い床に静かに落ちる。	Rマークがついておりません
C380	巨木伐採・ロギ	佐怒賀		キャラクター	木	200	200	R		地下の電子森で、少年ロギの持つ大型チェンソーが火花を散らす。ハッカー集団のウイルスを含んだサイバー巨木を、力強く切り倒していき削り取られた光の木屑は、秘密基地の新たな防壁データへと生まれ変わるのだ。	Rマークがついておりません
C381	金箔の紙破砕機	佐怒賀		キャラクター	金	200	200	R		機密文書を金粉へと変えるアンドロイド。錆びた歯車でアジトの秘密を守る。だが、時折エンジニアの大事な設計図や報告書まで金粉にして困らせる。散らばる金粉の山は、消された情報の重みと静かな日々の記録だ。	Rマークがついておりません
C382	砂喰いのグラインダー	佐怒賀		キャラクター	土	200	200	R		砂利を噛み砕く旧式破砕機。金属の床を削り、アジトの通路に陥没を作る。吐き出された砂塵が精密機器のファンを詰まらせ、システムを麻痺させるのだ。中央演算室への道を阻むこともしてくる為、技術者泣かせの自律型ロボット。	OKです。
C383	虹彩のノイズゴースト	佐怒賀		キャラクター	光	200	200	R		アジトの配線から漏れたプリズムの霧。光学センサーを狂わせ、職員の作業を邪魔する魔物。だが、乱反射する光の波形を完全に解析した時、錆びた歯車の奥に隠された秘密の暗号データが静かに浮かび上がるのだ。	OKです。
C384	ダークジェネレータ	佐怒賀		キャラクター	闇	200	200	R		主電源が落ちたアジトの最下層で、黒いシリンダーが重い音を立てて回り出す。内部の闇エネルギーが沸騰し、非常用電力をフロアへ送り込む。沈黙した防犯システムが再起動し、迫り来る外敵の侵入を未然に防ぐ。	OKです。
C385	蒸気纏いの火竜	佐怒賀		キャラクター	火	200	200	R		秘密基地の熱源炉に潜む、鋼鉄のウロコを持つモンスター。背中の歯車が回ると、高度な電子頭脳が敵の動きを計算する。誤差のない正確な軌道で熱い火の玉を放ち、侵略者のデータを焼き尽くして施設を静かに守り続ける。	OKです。
C386	凍結散弾工・アイミ	佐怒賀		キャラクター	水	200	200	R		凍結液を装填した無骨な銃を持つ少女。錆びた鉄パイプが迷路のように走る地下のアジトで、彼女は侵入者の電子ドローンを氷の弾丸で撃ち落とす。冷たい霧の向こうで、静かにガスマスクのレンズが青く光っている。	ＯＫです
C387	白樺弓術士・アイン	佐怒賀		キャラクター	木	200	200	R		白樺で作られた弓を扱う少女。形状記憶ワイヤーとナノ発信機を張り、 放たれた矢の着弾点から都市スラムの構造データを電脳空間へ転送する。 冷徹な電子網に追われる仲間を救うため、少女は止まる事無く無機質な歯車の街を駆ける。	ＯＫです
C388	剛鉄刺又・ハイネ	佐怒賀		キャラクター	金	200	200	R		チタン製の伸縮式刺又を操る少女。アジトに迷い込んだ不審者の自由を物理的に奪い、そのまま端末に繋いで電子データを静かに抜き取る。無機質な金属音が響く暗がりで、彼女は侵入者の記録を淡々と処理していく。	ＯＫです
C389	機関砲射撃者・オズ	佐怒賀		キャラクター	土	200	200	R		廃材の鉄屑を拾い集め、自作の重機関銃に装填する。オズの任務は、アジトへと続く錆びた鉄橋を死守すること。放たれる弾丸が侵入者の装甲を削り取り、少年は無言で引き金を引き侵入者を追い返し鉄橋を守護するのだ。	ＯＫです
C390	光子爆薬・シオノ	佐怒賀		キャラクター	光	200	200	R		真鍮シリンダー内で発光液とニトロを調合する少年。爆発と共に放たれる熱線と強烈な光量子が、敵の電子チップを焼き切る。アジトの最下層にある薄暗い危険物倉庫で、日々新たな調合比率の実験を繰り返している。	ＯＫです
C391	ハング・フレーム	佐怒賀		キャラクター	闇	200	200	R		通信回線に割り込むアンドロイド。黒い画面ノイズを発生させ、キー入力を無視する。かつて破棄された通信記録を読み込み、職員の作業を妨害し続ける。彼がただ一人、記憶の底に眠る旧開発者を待ち続けるために。	OKです。
C392	ドロイドノヴァ	佐怒賀		キャラクター	火	200	200	R		メインサーバーの熱を吸い取り、自己冷却するアンドロイド。限界まで溜まった熱を周囲へプラズマとして吐き出すため、近づいた作業員の端末をドロドロに溶かしてしまう。悪気のない無機質な熱源トラブルメーカー。	OKです。
C393	ハイドロギニア	佐怒賀		キャラクター	水	200	200	R		透明な装甲の内側を青い冷却液が循環する技師アンドロイド。 浸水した地下サーバー室の復旧を担い、水門バルブの調整と光ファイバーの水中接続を行う。 彼が錆びたハンドルを回すとき、途絶えた電脳世界が再び息を吹き返す。	OKです。
C394	スチームソーン	佐怒賀		キャラクター	木	200	200	R		配管の継ぎ目に根を張り、硬いトゲを生やす魔物。隙間から高温の蒸気と電磁ノイズを撒き散らし、周囲の機器を狂わせる。設備の機能を保つには、このトゲを定期的に除去し、回路を修正し続けなければならない。	OKです。
C395	金属円盤ジャマー	佐怒賀		キャラクター	金	200	200	R		円盤型の金属生命体。職員が持つ端末のアンテナに張り付き、金色のノイズで通信を遮断する。画面をハッキングし、かつて隠れ家を追われた裏切り者の電子メッセージをアジト中のモニターへ無差別に映し出す。	OKです。
C396	重震棍・ザイード	佐怒賀		キャラクター	土	200	200	R		地響きを起こす警棒を握る少年。ゴーグルが地層データを読み、敵の足を止める。彼はかつて外の世界の略奪者に故郷を奪われた。今は歯車とコードに囲まれた秘密基地の防衛網として、静かに侵入者の接近を監視する。	OKです。
